time,kapasite_faktoru
400,0
401,0
402,0
403,0
404,0.006122449
405,0.116326528
406,0.393877543
407,0.287755096
408,0.199999996
409,0.369387748
410,0.777551005
411,0.587755091
412,0.318367341
413,0.053061223
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0.081632651
428,0.346938769
429,0.593877539
430,0.726530598
431,0.799999984
432,0.744897945
433,0.659183661
434,0.616326519
435,0.267346934
436,0.065306121
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0.069387754
451,0.342857136
452,0.542857132
453,0.726530598
454,0.793877536
455,0.746938761
456,0.630612233
457,0.536734683
458,0.28571428
459,0.05510204
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0.036734693
475,0.19795918
476,0.26938775
477,0.259183668
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0.063265305
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0.048979591
499,0.21428571
500,0.385714278
501,0.589795907
502,0.661224477
503,0.638775498
504,0.393877543
505,0.420408155
506,0.15918367
507,0.061224489
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0.020408163
523,0.085714284
524,0.153061222
525,0.244897954
526,0.528571418
527,0.579591825
528,0.199999996
529,0.218367343
530,0.144897956
531,0.030612244
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0.024489795
547,0.116326528
548,0.30204081
549,0.385714278
550,0.351020401
551,0.163265303
552,0.118367345
553,0.104081631
554,0.046938775
555,0.002040816
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0.01632653
571,0.114285712
572,0.489795909
573,0.834693861
574,0.855102024
575,0.836734678
576,0.651020395
577,0.387755094
578,0.314285708
579,0.036734693
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0.046938775
595,0.334693871
596,0.683673456
597,0.730612231
598,0.834693861
599,0.830612229
600,0.722448966
601,0.595918356
602,0.316326524
603,0.044897958
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0.044897958
618,0.320408157
619,0.634693865
620,0.791836719
621,0.806122433
622,0.855102024
623,0.734693863
624,0.597959172
625,0.293877545
626,0.040816326
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0.034693877
642,0.32448979
643,0.657142844
644,0.789795903
645,0.869387738
646,0.728571414
647,0.848979575
648,0.561224479
649,0.310204076
650,0.053061223
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0.042857142
666,0.293877545
667,0.604081621
668,0.763265291
669,0.822448964
670,0.934693859
671,0.773469373
672,0.599999988
673,0.279591831
674,0.202040812
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0.083673468
690,0.304081627
691,0.608163253
692,0.818367331
693,0.871428554
694,0.859183657
695,0.75306121
696,0.602040805
697,0.289795913
698,0.036734693
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0.044897958
714,0.320408157
715,0.602040805
716,0.787755087
717,1
718,0.536734683
719,0.787755087
720,0.569387744
721,0.28571428
722,0.030612244
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0.032653061
738,0.304081627
739,0.602040805
740,0.755102026
741,0.832653045
742,0.816326515
743,0.777551005
744,0.551020397
745,0.281632648
746,0.034693877
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0.036734693
762,0.30204081
763,0.591836723
764,0.744897945
765,0.779591822
766,0.810204066
767,0.712244884
768,0.546938765
769,0.246938771
770,0.034693877
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0.028571428
786,0.28571428
787,0.57142856
788,0.761224475
789,0.802040801
790,0.75306121
791,0.740816312
792,0.565306111
793,0.263265301
794,0.030612244
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0.024489795
834,0.265306117
835,0.561224479
836,0.720408149
837,0.777551005
838,0.779591822
839,0.712244884
840,0.548979581
841,0.271428566
842,0.012244898
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0.01632653
858,0.255102036
859,0.542857132
860,0.722448966
861,0.581632642
862,0.251020403
863,0.314285708
864,0.5387755
865,0.07142857
866,0.010204081
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0.010204081
882,0.010204081
883,0.034693877
884,0.122448977
885,0.336734687
886,0.108163263
887,0.040816326
888,0.028571428
889,0.010204081
890,0.002040816
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0.002040816
907,0.004081633
908,0.024489795
909,0.0877551
910,0.144897956
911,0.110204079
912,0.138775508
913,0.073469386
914,0.002040816
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0.02868217
931,0.11860465
932,0.175968991
933,0.234108525
934,0.244186045
935,0.293023254
936,0.113178294
937,0.105426356
938,0.008527132
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0.009302326
953,0.018604651
954,0.062790697
955,0.244961238
956,0.413178292
957,0.375968989
958,0.534883717
959,0.332558137
960,0.230232556
961,0.213953487
962,0.01627907
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0.015503876
978,0.031007752
979,0.096899224
980,0.255038758
981,0.312403098
982,0.303100773
983,0.293798447
984,0.228682169
985,0.082945736
986,0.013953488
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0.013953488
1002,0.04496124
1003,0.092248061
1004,0.137209301
1005,0.264341083
1006,0.293798447
1007,0.26976744
1008,0.249612401
1009,0.172093022
1010,0.041085271
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0.010077519
1026,0.175968991
1027,0.443410849
1028,0.692248057
1029,0.81395349
1030,0.644961236
1031,0.693798444
1032,0.572093019
1033,0.331007749
1034,0.07364341
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0.010077519
1050,0.182170541
1051,0.438759687
1052,0.601550383
1053,0.600775189
1054,0.58449612
1055,0.51705426
1056,0.277519378
1057,0.131782945
1058,0.02868217
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0.007751938
1074,0.21860465
1075,0.419379842
1076,0.65193798
1077,0.73178294
1078,0.729457359
1079,0.689147282
1080,0.55193798
1081,0.328682168
1082,0.065116279
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0.003875969
1098,0.087596899
1099,0.011627907
1100,0.217054262
1101,0.542635655
1102,0.567441856
1103,0.488372089
1104,0.402325578
1105,0.172093022
1106,0.019379845
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0.003100775
1122,0.062015503
1123,0.108527131
1124,0.324806199
1125,0.317054261
1126,0.503100771
1127,0.127131782
1128,0.093023255
1129,0.048062015
1130,0.003100775
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0.003100775
1146,0.074418604
1147,0.274418603
1148,0.546511624
1149,0.544186042
1150,0.544186042
1151,0.597674414
1152,0.455038756
1153,0.28604651
1154,0.019379845
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0.005426357
1170,0.09612403
1171,0.176744185
1172,0.430232555
1173,0.616279065
1174,0.572868213
1175,0.254263564
1176,0.215503874
1177,0.06744186
1178,0.012403101
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0.029457364
1195,0.058914728
1196,0.122480619
1197,0.110077519
1198,0.193023254
1199,0.160465115
1200,0.148837208
1201,0.048837209
1202,0.010077519
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0.001550388
1243,0.006976744
1244,0.048062015
1245,0.00620155
1246,0.041860465
1247,0.053488372
1248,0.037984496
1249,0.007751938
1250,0.000775194
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0.002325581
1267,0.00620155
1268,0.007751938
1269,0.010852713
1270,0.012403101
1271,0.011627907
1272,0.008527132
1273,0.004651163
1274,0.000775194
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0.004651163
1291,0.017054263
1292,0.037209302
1293,0.059689922
1294,0.089147286
1295,0.096899224
1296,0.079069767
1297,0.02868217
1298,0.002325581
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0.020155039
1315,0.050387597
1316,0.111627906
1317,0.158914728
1318,0.139534883
1319,0.150387596
1320,0.092248061
1321,0.082170542
1322,0.000775194
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0.001550388
1338,0.024806201
1339,0.077519379
1340,0.152713177
1341,0.220930231
1342,0.162015503
1343,0.184496123
1344,0.152713177
1345,0.074418604
1346,0.010077519
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,0
1361,0.000775194
1362,0.04496124
1363,0.120155038
1364,0.203875967
1365,0.231782944
1366,0.26356589
1367,0.258139533
1368,0.223255812
1369,0.116279069
1370,0.056589147
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0.029457364
1387,0.117054263
1388,0.251937983
1389,0.282170541
1390,0.302325579
1391,0.294573641
1392,0.219379843
1393,0.099224805
1394,0.018604651
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
1409,0.003100775
1410,0.054263565
1411,0.151937983
1412,0.320155036
1413,0.353488369
1414,0.351162788
1415,0.326356587
1416,0.189922479
1417,0.086046511
1418,0.029457364
1419,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0.000775194
1434,0.101550387
1435,0.302325579
1436,0.459689919
1437,0.546511624
1438,0.479069764
1439,0.334883718
1440,0.228682169
1441,0.099999999
1442,0.014728682
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0.018604651
1459,0.049612403
1460,0.076744185
1461,0.076744185
1462,0.075193798
1463,0.093023255
1464,0.090697674
1465,0.049612403
1466,0.009302326
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,0.000775194
1483,0.014728682
1484,0.052713178
1485,0.132558139
1486,0.145736433
1487,0.166666665
1488,0.1124031
1489,0.062790697
1490,0.017054263
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0.037209302
1507,0.13488372
1508,0.146511627
1509,0.244961238
1510,0.206976743
1511,0.384496121
1512,0.291472866
1513,0.148837208
1514,0.077519379
1515,0
1516,0
1517,0
1518,0
1519,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0.002325581
1531,0.02868217
1532,0.08372093
1533,0.296899223
1534,0.222480619
1535,0.227131781
1536,0.164341084
1537,0.099224805
1538,0.041085271
1539,0.000775194
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0.000775194
1554,0.055038759
1555,0.242635657
1556,0.411627904
1557,0.636434104
1558,0.400775191
1559,0.48449612
1560,0.321705424
1561,0.099224805
1562,0.020930232
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0.001550388
1578,0.027906977
1579,0.100775193
1580,0.248837207
1581,0.270542634
1582,0.252713176
1583,0.260465114
1584,0.147286821
1585,0.191472867
1586,0.024031008
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0.001550388
1602,0.093798449
1603,0.441085268
1604,0.653488367
1605,0.774418599
1606,0.621705422
1607,0.662015499
1608,0.373643408
1609,0.246511626
1610,0.02868217
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0.001550388
1626,0.153488371
1627,0.265116277
1628,0.595348833
1629,0.586046507
1630,0.567441856
1631,0.506201547
1632,0.347286819
1633,0.217054262
1634,0.033333333
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0.072093023
1651,0.272093021
1652,0.413178292
1653,0.544961236
1654,0.64186046
1655,0.532558136
1656,0.348837207
1657,0.155813952
1658,0.092248061
1659,0.007751938
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0.000775194
1674,0.058914728
1675,0.17364341
1676,0.282170541
1677,0.328682168
1678,0.393798447
1679,0.386046509
1680,0.299999998
1681,0.180620154
1682,0.031007752
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0.001550388
1698,0.04496124
1699,0.1124031
1700,0.235658913
1701,0.278294572
1702,0.277519378
1703,0.18604651
1704,0.146511627
1705,0.085271317
1706,0.020930232
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0.000775194
1722,0.030232558
1723,0.138759689
1724,0.329457362
1725,0.474418601
1726,0.468992245
1727,0.363565889
1728,0.356589145
1729,0.182170541
1730,0.04496124
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0.000775194
1746,0.059689922
1747,0.201550386
1748,0.36589147
1749,0.340310075
1750,0.324031005
1751,0.355038757
1752,0.2248062
1753,0.056589147
1754,0.046511628
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0.032558139
1771,0.078294573
1772,0.147286821
1773,0.174418603
1774,0.214728681
1775,0.296124029
1776,0.088372092
1777,0.103875968
1778,0.045736434
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0.001550388
1794,0.158914728
1795,0.448837206
1796,0.708527127
1797,0.831007746
1798,0.929457357
1799,0.679844956
1800,0.730232553
1801,0.390697672
1802,0.06124031
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0.000775194
1818,0.049612403
1819,0.220155037
1820,0.389147284
1821,0.69689922
1822,0.66434108
1823,0.582945732
1824,0.296124029
1825,0.160465115
1826,0.091472868
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0.000775194
1842,0.055813953
1843,0.160465115
1844,0.116279069
1845,0.233333332
1846,0.264341083
1847,0.272093021
1848,0.155813952
1849,0.210852712
1850,0.045736434
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0.079844961
1867,0.295348835
1868,0.379844958
1869,0.430232555
1870,0.544186042
1871,0.53953488
1872,0.588372089
1873,0.312403098
1874,0.101550387
1875,0.002325581
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0.040310077
1890,0.295348835
1891,0.481395345
1892,0.730612231
1893,0.720155033
1894,0.813953482
1895,0.628682166
1896,0.493798446
1897,0.415503873
1898,0.126356588
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0.001550388
1914,0.124031007
1915,0.520155035
1916,0.696124026
1917,0.833333327
1918,0.840310071
1919,0.802325575
1920,0.641085267
1921,0.437209299
1922,0.141860464
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0.002325581
1938,0.034883721
1939,0.207751936
1940,0.294573641
1941,0.599224802
1942,0.458139531
1943,0.410077516
1944,0.566666662
1945,0.585271314
1946,0.17984496
1947,0.003875969
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0.000775194
1962,0.121705425
1963,0.30852713
1964,0.520930229
1965,0.573643407
1966,0.546511624
1967,0.488372089
1968,0.405426354
1969,0.220155037
1970,0.041085271
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0.002325581
1986,0.06744186
1987,0.256589145
1988,0.520930229
1989,0.681395344
1990,0.70310077
1991,0.668217049
1992,0.656589142
1993,0.532558136
1994,0.145736433
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0.001550388
2010,0.155038759
2011,0.445736431
2012,0.686046507
2013,0.750387591
2014,0.689922476
2015,0.679844956
2016,0.534108523
2017,0.257364339
2018,0.059689922
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0.001550388
2034,0.138759689
2035,0.296899223
2036,0.465116276
2037,0.778294568
2038,0.805426351
2039,0.667441856
2040,0.440310074
2041,0.356589145
2042,0.162790696
2043,0.010852713
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0.001550388
2058,0.06744186
2059,0.219379843
2060,0.456589144
2061,0.541860461
2062,0.578294569
2063,0.5620155
2064,0.526356585
2065,0.34341085
2066,0.098449612
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0.003100775
2082,0.117829456
2083,0.440310074
2084,0.640310073
2085,0.846511622
2086,0.83798449
2087,0.828682164
2088,0.687596894
2089,0.486046508
2090,0.034108527
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0.002325581
2106,0.159689921
2107,0.300775192
2108,0.586821701
2109,0.645736429
2110,0.693798444
2111,0.707751933
2112,0.495348834
2113,0.310852711
2114,0.17364341
2115,0.01627907
2116,0
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0.004651163
2130,0.182170541
2131,0.517829454
2132,0.751162785
2133,0.856589141
2134,0.903100769
2135,0.847286815
2136,0.74806201
2137,0.459689919
2138,0.277519378
2139,0.185271316
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0.003100775
2154,0.203100774
2155,0.534108523
2156,0.744186041
2157,0.9116279
2158,0.915503869
2159,0.884496117
2160,0.789147281
2161,0.414728679
2162,0.24108527
2163,0.029457364
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0.001550388
2178,0.215503874
2179,0.544186042
2180,0.77674418
2181,0.87674418
2182,0.906201544
2183,0.875193792
2184,0.756589142
2185,0.565891469
2186,0.260465114
2187,0.000775194
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,0
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0.003100775
2202,0.212403099
2203,0.550387593
2204,0.747286816
2205,0.867441854
2206,0.903875962
2207,0.848062009
2208,0.73178294
2209,0.477519376
2210,0.134108526
2211,0.000775194
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0.005426357
2227,0.013953488
2228,0.025581395
2229,0.10620155
2230,0.105426356
2231,0.086046511
2232,0.055038759
2233,0.064341085
2234,0.015503876
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,0.012403101
2251,0.048837209
2252,0.17984496
2253,0.311627905
2254,0.262015502
2255,0.36589147
2256,0.185271316
2257,0.08992248
2258,0.024806201
2259,0.000775194
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0.003100775
2275,0.009302326
2276,0.078294573
2277,0.020930232
2278,0.020930232
2279,0.023255814
2280,0.01627907
2281,0.014285714
2282,0.004081633
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0.002325581
2299,0.012403101
2300,0.046511628
2301,0.063565891
2302,0.013953488
2303,0.037984496
2304,0.058139534
2305,0.048062015
2306,0.020155039
2307,0
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0.001550388
2322,0.027906977
2323,0.087596899
2324,0.169767441
2325,0.317054261
2326,0.489922477
2327,0.587596895
2328,0.567441856
2329,0.463565888
2330,0.272093021
2331,0.000775194
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,0.005426357
2346,0.155813952
2347,0.456589144
2348,0.5620155
2349,0.694573638
2350,0.782945731
2351,0.641085267
2352,0.60697674
2353,0.375968989
2354,0.221705425
2355,0.010077519
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0.000775194
2370,0.171317828
2371,0.012403101
2372,0.014728682
2373,0.011627907
2374,0.017829457
2375,0.014728682
2376,0.012403101
2377,0.005426357
2378,0.000775194
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0.004651163
2394,0.014728682
2395,0.062790697
2396,0.121705425
2397,0.346511625
2398,0.436434105
2399,0.649612398
2400,0.46734693
2401,0.275510199
2402,0.104081631
2403,0.008163265
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0.009302326
2418,0.274418603
2419,0.608527127
2420,0.826356583
2421,0.93410852
2422,0.959689915
2423,0.783720924
2424,0.823255808
2425,0.631782941
2426,0.337984494
2427,0.041085271
2428,0
2429,0
2430,0
2431,0
2432,0
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,0
2441,0.004081633
2442,0.046938775
2443,0.597959172
2444,0.806122433
2445,0.91224488
2446,0.91224488
2447,0.910204064
2448,0.734693863
2449,0.628571416
2450,0.212244894
2451,0.014285714
2452,0
2453,0
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,0
2465,0.003875969
2466,0.1124031
2467,0.313178292
2468,0.53953488
2469,0.70310077
2470,0.777519374
2471,0.743410847
2472,0.698449607
2473,0.491472865
2474,0.230232556
2475,0.001550388
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0.012244898
2490,0.073469386
2491,0.210204078
2492,0.546938765
2493,0.461224481
2494,0.524489786
2495,0.453061216
2496,0.495918358
2497,0.267346934
2498,0.128571426
2499,0.010204081
2500,0
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2513,0.007751938
2514,0.082945736
2515,0.187596898
2516,0.262790696
2517,0.333333331
2518,0.357364338
2519,0.329457362
2520,0.259689921
2521,0.197674417
2522,0.070542635
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0.002040816
2538,0.120408161
2539,0.32448979
2540,0.702040803
2541,0.812244882
2542,0.655102028
2543,0.365306115
2544,0.37346938
2545,0.220408159
2546,0.169387752
2547,0.026530612
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0.014285714
2562,0.108163263
2563,0.226530608
2564,0.330612238
2565,0.559183663
2566,0.510204072
2567,0.581632642
2568,0.514285704
2569,0.281632648
2570,0.077551019
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0.010204081
2586,0.093877549
2587,0.171428568
2588,0.189795915
2589,0.479591827
2590,0.608163253
2591,0.646938763
2592,0.655102028
2593,0.363265299
2594,0.136734691
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
